dataset,backbone,variant,split,selected_depth,val_metric,test_metric,metric_name,source
minesweeper,GCN,BASE,1,4,0.9081359999999999,0.898969,roc_auc,results/minesweeper/base.csv
minesweeper,GCN,BASE,2,2,0.8915599999999999,0.8957249999999999,roc_auc,results/minesweeper/base.csv
minesweeper,GCN,BASE,3,4,0.8854569999999999,0.8918380000000001,roc_auc,results/minesweeper/base.csv
minesweeper,GCN,BASE,4,4,0.8916890000000001,0.8937729999999999,roc_auc,results/minesweeper/base.csv
minesweeper,GCN,BASE,5,2,0.8920680000000001,0.903737,roc_auc,results/minesweeper/base.csv
minesweeper,GCN,BASE,6,2,0.916045,0.885437,roc_auc,results/minesweeper/base.csv
minesweeper,GCN,BASE,7,2,0.8905940000000001,0.893604,roc_auc,results/minesweeper/base.csv
minesweeper,GCN,BASE,8,5,0.9036360000000001,0.9034829999999999,roc_auc,results/minesweeper/base.csv
minesweeper,GCN,BASE,9,4,0.8862909999999999,0.9006860000000001,roc_auc,results/minesweeper/base.csv
minesweeper,SAGE,BASE,0,5,0.927684,0.9420660000000001,roc_auc,results/minesweeper/base.csv
minesweeper,SAGE,BASE,1,5,0.940926,0.9422040000000002,roc_auc,results/minesweeper/base.csv
minesweeper,SAGE,BASE,2,5,0.93719,0.941347,roc_auc,results/minesweeper/base.csv
minesweeper,SAGE,BASE,3,5,0.936014,0.931058,roc_auc,results/minesweeper/base.csv
minesweeper,SAGE,BASE,4,5,0.9389409999999999,0.9360850000000001,roc_auc,results/minesweeper/base.csv
minesweeper,SAGE,BASE,5,5,0.928134,0.93684,roc_auc,results/minesweeper/base.csv
minesweeper,SAGE,BASE,6,5,0.942324,0.92476,roc_auc,results/minesweeper/base.csv
minesweeper,SAGE,BASE,7,5,0.9399190000000001,0.9425569999999999,roc_auc,results/minesweeper/base.csv
minesweeper,SAGE,BASE,8,5,0.93842,0.936663,roc_auc,results/minesweeper/base.csv
minesweeper,SAGE,BASE,9,5,0.9336909999999999,0.938842,roc_auc,results/minesweeper/base.csv
minesweeper,GAT,BASE,0,5,0.914395,0.922925,roc_auc,results/minesweeper/base.csv
minesweeper,GAT,BASE,1,5,0.920701,0.9293329999999999,roc_auc,results/minesweeper/base.csv
minesweeper,GAT,BASE,2,4,0.9187390000000002,0.92391,roc_auc,results/minesweeper/base.csv
minesweeper,GAT,BASE,3,5,0.913729,0.9180689999999999,roc_auc,results/minesweeper/base.csv
minesweeper,GAT,BASE,4,4,0.923454,0.92577,roc_auc,results/minesweeper/base.csv
minesweeper,GAT,BASE,5,5,0.9163540000000001,0.923172,roc_auc,results/minesweeper/base.csv
minesweeper,GAT,BASE,6,5,0.936324,0.913965,roc_auc,results/minesweeper/base.csv
minesweeper,GAT,BASE,7,5,0.926215,0.9197360000000001,roc_auc,results/minesweeper/base.csv
minesweeper,GAT,BASE,8,5,0.925258,0.9283000000000001,roc_auc,results/minesweeper/base.csv
minesweeper,GAT,BASE,9,5,0.915457,0.930327,roc_auc,results/minesweeper/base.csv
minesweeper,GAT-sep,BASE,0,5,0.927541,0.9372309999999999,roc_auc,results/minesweeper/base.csv
minesweeper,GAT-sep,BASE,1,5,0.936668,0.935054,roc_auc,results/minesweeper/base.csv
minesweeper,GAT-sep,BASE,2,5,0.929415,0.9315570000000001,roc_auc,results/minesweeper/base.csv
minesweeper,GAT-sep,BASE,3,5,0.9293359999999999,0.9307059999999999,roc_auc,results/minesweeper/base.csv
minesweeper,GAT-sep,BASE,4,5,0.935941,0.937022,roc_auc,results/minesweeper/base.csv
minesweeper,GAT-sep,BASE,5,5,0.9306929999999999,0.9358049999999999,roc_auc,results/minesweeper/base.csv
minesweeper,GAT-sep,BASE,6,5,0.9374530000000001,0.921436,roc_auc,results/minesweeper/base.csv
minesweeper,GAT-sep,BASE,7,5,0.933122,0.938564,roc_auc,results/minesweeper/base.csv
minesweeper,GAT-sep,BASE,8,5,0.934211,0.9370839999999999,roc_auc,results/minesweeper/base.csv
minesweeper,GAT-sep,BASE,9,5,0.928497,0.9346129999999999,roc_auc,results/minesweeper/base.csv
minesweeper,GT,BASE,0,5,0.9152089999999999,0.9259579999999998,roc_auc,results/minesweeper/base.csv
minesweeper,GT,BASE,1,5,0.9269250000000001,0.922034,roc_auc,results/minesweeper/base.csv
minesweeper,GT,BASE,2,5,0.924311,0.920565,roc_auc,results/minesweeper/base.csv
minesweeper,GT,BASE,3,4,0.917627,0.920151,roc_auc,results/minesweeper/base.csv
minesweeper,GT,BASE,4,5,0.9293020000000001,0.9263560000000001,roc_auc,results/minesweeper/base.csv
minesweeper,GT,BASE,5,5,0.9212349999999999,0.9266559999999999,roc_auc,results/minesweeper/base.csv
minesweeper,GT,BASE,6,5,0.932204,0.9126599999999999,roc_auc,results/minesweeper/base.csv
minesweeper,GT,BASE,7,4,0.9222489999999999,0.9253799999999999,roc_auc,results/minesweeper/base.csv
minesweeper,GT,BASE,8,5,0.917189,0.9182760000000001,roc_auc,results/minesweeper/base.csv
minesweeper,GT,BASE,9,5,0.923697,0.9323830000000001,roc_auc,results/minesweeper/base.csv
minesweeper,GT-sep,BASE,0,5,0.913351,0.920838,roc_auc,results/minesweeper/base.csv
minesweeper,GT-sep,BASE,1,5,0.923952,0.9198459999999999,roc_auc,results/minesweeper/base.csv
minesweeper,GT-sep,BASE,2,5,0.918609,0.913286,roc_auc,results/minesweeper/base.csv
minesweeper,GT-sep,BASE,3,5,0.9139990000000001,0.9194819999999999,roc_auc,results/minesweeper/base.csv
minesweeper,GT-sep,BASE,4,5,0.927289,0.925855,roc_auc,results/minesweeper/base.csv
minesweeper,GT-sep,BASE,5,5,0.9197459999999998,0.92763,roc_auc,results/minesweeper/base.csv
minesweeper,GT-sep,BASE,6,4,0.928617,0.9061139999999999,roc_auc,results/minesweeper/base.csv
minesweeper,GT-sep,BASE,7,5,0.9218,0.9232649999999999,roc_auc,results/minesweeper/base.csv
minesweeper,GT-sep,BASE,8,5,0.916377,0.918945,roc_auc,results/minesweeper/base.csv
minesweeper,GT-sep,BASE,9,5,0.918825,0.9243169999999999,roc_auc,results/minesweeper/base.csv
minesweeper,ResNet,BASE,0,4,0.5185639999999999,0.507489,roc_auc,results/minesweeper/base.csv
minesweeper,ResNet,BASE,1,4,0.520923,0.5163584999999999,roc_auc,results/minesweeper/base.csv
minesweeper,ResNet,BASE,2,3,0.5128649999999999,0.524655,roc_auc,results/minesweeper/base.csv
minesweeper,ResNet,BASE,3,1,0.5258695,0.5195734999999999,roc_auc,results/minesweeper/base.csv
minesweeper,ResNet,BASE,4,4,0.521126,0.4960645,roc_auc,results/minesweeper/base.csv
minesweeper,ResNet,BASE,5,2,0.5371925,0.49721550000000003,roc_auc,results/minesweeper/base.csv
minesweeper,ResNet,BASE,6,3,0.518818,0.4945650000000001,roc_auc,results/minesweeper/base.csv
minesweeper,ResNet,BASE,7,2,0.517722,0.513856,roc_auc,results/minesweeper/base.csv
minesweeper,ResNet,BASE,8,5,0.5354485,0.486877,roc_auc,results/minesweeper/base.csv
minesweeper,ResNet,BASE,9,2,0.5242519999999999,0.5122820000000001,roc_auc,results/minesweeper/base.csv
minesweeper,TAG,BASE,0,5,0.9298730000000001,0.942631,roc_auc,results/minesweeper/base.csv
minesweeper,TAG,BASE,1,5,0.9411200000000001,0.9414039999999999,roc_auc,results/minesweeper/base.csv
minesweeper,TAG,BASE,2,5,0.940509,0.945696,roc_auc,results/minesweeper/base.csv
minesweeper,TAG,BASE,3,4,0.935309,0.936086,roc_auc,results/minesweeper/base.csv
minesweeper,TAG,BASE,4,5,0.946182,0.93846,roc_auc,results/minesweeper/base.csv
minesweeper,TAG,BASE,5,5,0.934324,0.940287,roc_auc,results/minesweeper/base.csv
minesweeper,TAG,BASE,6,5,0.9458709999999999,0.9260809999999999,roc_auc,results/minesweeper/base.csv
minesweeper,TAG,BASE,7,5,0.945066,0.946203,roc_auc,results/minesweeper/base.csv
minesweeper,TAG,BASE,8,5,0.941185,0.9418930000000001,roc_auc,results/minesweeper/base.csv
minesweeper,TAG,BASE,9,5,0.93666,0.941511,roc_auc,results/minesweeper/base.csv
minesweeper,GCN,ENS,0,2,0.8829020000000002,0.897745,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GCN,ENS,1,4,0.910746,0.901618,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GCN,ENS,2,4,0.8958740000000001,0.9044659999999999,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GCN,ENS,3,4,0.884984,0.891804,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GCN,ENS,4,4,0.8967470000000001,0.897092,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GCN,ENS,5,3,0.890575,0.9035870000000001,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GCN,ENS,6,2,0.918129,0.8900990000000001,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GCN,ENS,7,2,0.890354,0.8936710000000001,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GCN,ENS,8,5,0.904175,0.904976,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GCN,ENS,9,4,0.890642,0.905243,roc_auc,results/minesweeper/ensemble.csv
minesweeper,SAGE,ENS,0,5,0.928655,0.942741,roc_auc,results/minesweeper/ensemble.csv
minesweeper,SAGE,ENS,1,5,0.9422110000000001,0.94252,roc_auc,results/minesweeper/ensemble.csv
minesweeper,SAGE,ENS,2,5,0.937769,0.9428580000000001,roc_auc,results/minesweeper/ensemble.csv
minesweeper,SAGE,ENS,3,5,0.9363800000000001,0.932529,roc_auc,results/minesweeper/ensemble.csv
minesweeper,SAGE,ENS,4,5,0.9407310000000001,0.93688,roc_auc,results/minesweeper/ensemble.csv
minesweeper,SAGE,ENS,5,5,0.927766,0.938714,roc_auc,results/minesweeper/ensemble.csv
minesweeper,SAGE,ENS,6,5,0.9435830000000001,0.929311,roc_auc,results/minesweeper/ensemble.csv
minesweeper,SAGE,ENS,7,4,0.939088,0.9420359999999999,roc_auc,results/minesweeper/ensemble.csv
minesweeper,SAGE,ENS,8,5,0.940116,0.938374,roc_auc,results/minesweeper/ensemble.csv
minesweeper,SAGE,ENS,9,5,0.935528,0.941417,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GAT,ENS,0,4,0.917384,0.9255400000000001,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GAT,ENS,1,5,0.928518,0.931982,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GAT,ENS,2,4,0.922178,0.9227739999999999,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GAT,ENS,3,5,0.9195289999999999,0.9252800000000001,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GAT,ENS,4,5,0.930875,0.9307570000000001,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GAT,ENS,5,4,0.917775,0.9242960000000001,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GAT,ENS,6,5,0.937643,0.9171630000000001,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GAT,ENS,7,5,0.929697,0.9265599999999999,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GAT,ENS,8,5,0.9278759999999999,0.9343579999999999,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GAT,ENS,9,5,0.9226509999999999,0.938127,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GAT-sep,ENS,0,5,0.928411,0.9399660000000001,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GAT-sep,ENS,1,5,0.936602,0.9366180000000001,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GAT-sep,ENS,2,5,0.933557,0.9354070000000001,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GAT-sep,ENS,3,5,0.929414,0.932306,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GAT-sep,ENS,4,5,0.937214,0.9376140000000001,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GAT-sep,ENS,5,5,0.9342439999999999,0.93988,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GAT-sep,ENS,6,5,0.942493,0.9280909999999999,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GAT-sep,ENS,7,5,0.9378130000000001,0.939709,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GAT-sep,ENS,8,5,0.9344930000000001,0.9379569999999999,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GAT-sep,ENS,9,5,0.9336519999999999,0.9434370000000001,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GT,ENS,0,5,0.919161,0.927727,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GT,ENS,1,5,0.929809,0.92879,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GT,ENS,2,5,0.9262319999999998,0.923379,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GT,ENS,3,5,0.9212899999999999,0.92476,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GT,ENS,4,5,0.9307380000000001,0.925724,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GT,ENS,5,5,0.923948,0.930035,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GT,ENS,6,5,0.932271,0.914189,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GT,ENS,7,5,0.924677,0.9302450000000001,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GT,ENS,8,5,0.918959,0.919984,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GT,ENS,9,5,0.9257089999999999,0.9342570000000001,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GT-sep,ENS,0,5,0.917741,0.9238939999999999,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GT-sep,ENS,1,5,0.9272210000000001,0.922833,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GT-sep,ENS,2,5,0.9273780000000001,0.9217519999999999,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GT-sep,ENS,3,5,0.918334,0.9223429999999999,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GT-sep,ENS,4,5,0.9274359999999999,0.926629,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GT-sep,ENS,5,5,0.922526,0.932929,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GT-sep,ENS,6,5,0.9334429999999999,0.9159160000000001,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GT-sep,ENS,7,5,0.922752,0.9299580000000001,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GT-sep,ENS,8,5,0.919596,0.920744,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GT-sep,ENS,9,5,0.921762,0.9311130000000001,roc_auc,results/minesweeper/ensemble.csv
minesweeper,ResNet,ENS,0,5,0.515953,0.521903,roc_auc,results/minesweeper/ensemble.csv
minesweeper,ResNet,ENS,1,3,0.520923,0.5163584999999999,roc_auc,results/minesweeper/ensemble.csv
minesweeper,ResNet,ENS,2,2,0.512718,0.5123610000000001,roc_auc,results/minesweeper/ensemble.csv
minesweeper,ResNet,ENS,3,3,0.5220585,0.5218935,roc_auc,results/minesweeper/ensemble.csv
minesweeper,ResNet,ENS,4,2,0.5211239999999999,0.5007495,roc_auc,results/minesweeper/ensemble.csv
minesweeper,ResNet,ENS,5,2,0.5329485,0.49895449999999997,roc_auc,results/minesweeper/ensemble.csv
minesweeper,ResNet,ENS,6,4,0.5168459999999999,0.503409,roc_auc,results/minesweeper/ensemble.csv
minesweeper,ResNet,ENS,7,1,0.5199999999999999,0.5195379999999999,roc_auc,results/minesweeper/ensemble.csv
minesweeper,ResNet,ENS,8,2,0.5353975,0.487908,roc_auc,results/minesweeper/ensemble.csv
minesweeper,ResNet,ENS,9,3,0.5242519999999999,0.5122820000000001,roc_auc,results/minesweeper/ensemble.csv
minesweeper,TAG,ENS,0,5,0.929868,0.9434150000000001,roc_auc,results/minesweeper/ensemble.csv
minesweeper,TAG,ENS,1,5,0.9430459999999999,0.94432,roc_auc,results/minesweeper/ensemble.csv
minesweeper,TAG,ENS,2,5,0.9420759999999999,0.9462239999999998,roc_auc,results/minesweeper/ensemble.csv
minesweeper,TAG,ENS,3,5,0.9355760000000001,0.9380339999999999,roc_auc,results/minesweeper/ensemble.csv
minesweeper,TAG,ENS,4,5,0.9453510000000002,0.938961,roc_auc,results/minesweeper/ensemble.csv
minesweeper,TAG,ENS,5,5,0.933562,0.9411889999999999,roc_auc,results/minesweeper/ensemble.csv
minesweeper,TAG,ENS,6,4,0.9477709999999999,0.9271630000000001,roc_auc,results/minesweeper/ensemble.csv
minesweeper,TAG,ENS,7,5,0.9435239999999999,0.944278,roc_auc,results/minesweeper/ensemble.csv
minesweeper,TAG,ENS,8,5,0.94182,0.945344,roc_auc,results/minesweeper/ensemble.csv
minesweeper,TAG,ENS,9,5,0.939352,0.9450719999999999,roc_auc,results/minesweeper/ensemble.csv
minesweeper,GCN,GNNM,0,4,0.8678359999999999,0.888682,roc_auc,results/minesweeper/tabm.csv
minesweeper,GCN,GNNM,1,4,0.893336,0.887758,roc_auc,results/minesweeper/tabm.csv
minesweeper,GCN,GNNM,2,4,0.881457,0.880584,roc_auc,results/minesweeper/tabm.csv
minesweeper,GCN,GNNM,3,4,0.8724409999999999,0.882981,roc_auc,results/minesweeper/tabm.csv
minesweeper,GCN,GNNM,4,4,0.8849389999999999,0.882829,roc_auc,results/minesweeper/tabm.csv
minesweeper,GCN,GNNM,5,4,0.8825719999999999,0.8953590000000001,roc_auc,results/minesweeper/tabm.csv
minesweeper,GCN,GNNM,6,3,0.907779,0.8823189999999999,roc_auc,results/minesweeper/tabm.csv
minesweeper,GCN,GNNM,7,5,0.8824889999999999,0.8838630000000001,roc_auc,results/minesweeper/tabm.csv
minesweeper,GCN,GNNM,8,4,0.895648,0.892233,roc_auc,results/minesweeper/tabm.csv
minesweeper,GCN,GNNM,9,4,0.877504,0.900513,roc_auc,results/minesweeper/tabm.csv
minesweeper,SAGE,GNNM,0,5,0.928637,0.942642,roc_auc,results/minesweeper/tabm.csv
minesweeper,SAGE,GNNM,1,5,0.943142,0.9428380000000002,roc_auc,results/minesweeper/tabm.csv
minesweeper,SAGE,GNNM,2,5,0.940155,0.944789,roc_auc,results/minesweeper/tabm.csv
minesweeper,SAGE,GNNM,3,5,0.937127,0.933622,roc_auc,results/minesweeper/tabm.csv
minesweeper,SAGE,GNNM,4,5,0.9375090000000001,0.93701,roc_auc,results/minesweeper/tabm.csv
minesweeper,SAGE,GNNM,5,5,0.9327379999999998,0.9403689999999999,roc_auc,results/minesweeper/tabm.csv
minesweeper,SAGE,GNNM,6,5,0.9482409999999999,0.9307630000000001,roc_auc,results/minesweeper/tabm.csv
minesweeper,SAGE,GNNM,7,5,0.9419639999999999,0.9440749999999999,roc_auc,results/minesweeper/tabm.csv
minesweeper,SAGE,GNNM,8,5,0.9394579999999999,0.939523,roc_auc,results/minesweeper/tabm.csv
minesweeper,SAGE,GNNM,9,5,0.9342440000000001,0.9453070000000001,roc_auc,results/minesweeper/tabm.csv
minesweeper,GAT,GNNM,0,3,0.900828,0.906822,roc_auc,results/minesweeper/tabm.csv
minesweeper,GAT,GNNM,1,4,0.9179989999999999,0.9190790000000001,roc_auc,results/minesweeper/tabm.csv
minesweeper,GAT,GNNM,2,4,0.908731,0.9088569999999999,roc_auc,results/minesweeper/tabm.csv
minesweeper,GAT,GNNM,3,4,0.903736,0.9088550000000001,roc_auc,results/minesweeper/tabm.csv
minesweeper,GAT,GNNM,4,4,0.9052600000000001,0.9054740000000001,roc_auc,results/minesweeper/tabm.csv
minesweeper,GAT,GNNM,5,3,0.909179,0.918506,roc_auc,results/minesweeper/tabm.csv
minesweeper,GAT,GNNM,6,5,0.9247540000000001,0.899388,roc_auc,results/minesweeper/tabm.csv
minesweeper,GAT,GNNM,7,4,0.9056230000000001,0.9034410000000002,roc_auc,results/minesweeper/tabm.csv
minesweeper,GAT,GNNM,8,4,0.914681,0.9177169999999999,roc_auc,results/minesweeper/tabm.csv
minesweeper,GAT,GNNM,9,4,0.9007210000000001,0.9224559999999999,roc_auc,results/minesweeper/tabm.csv
minesweeper,GAT-sep,GNNM,0,5,0.9311579999999999,0.9397679999999999,roc_auc,results/minesweeper/tabm.csv
minesweeper,GAT-sep,GNNM,1,5,0.9421959999999999,0.943061,roc_auc,results/minesweeper/tabm.csv
minesweeper,GAT-sep,GNNM,2,5,0.9312579999999999,0.9361970000000001,roc_auc,results/minesweeper/tabm.csv
minesweeper,GAT-sep,GNNM,3,5,0.9341320000000001,0.9358430000000001,roc_auc,results/minesweeper/tabm.csv
minesweeper,GAT-sep,GNNM,4,5,0.9344630000000002,0.934453,roc_auc,results/minesweeper/tabm.csv
minesweeper,GAT-sep,GNNM,5,5,0.9340329999999999,0.9376369999999999,roc_auc,results/minesweeper/tabm.csv
minesweeper,GAT-sep,GNNM,6,5,0.943085,0.9278329999999999,roc_auc,results/minesweeper/tabm.csv
minesweeper,GAT-sep,GNNM,7,5,0.93964,0.9427319999999999,roc_auc,results/minesweeper/tabm.csv
minesweeper,GAT-sep,GNNM,8,5,0.929393,0.9318299999999999,roc_auc,results/minesweeper/tabm.csv
minesweeper,GAT-sep,GNNM,9,5,0.927859,0.9407599999999999,roc_auc,results/minesweeper/tabm.csv
minesweeper,GT,GNNM,0,5,0.925455,0.9322889999999999,roc_auc,results/minesweeper/tabm.csv
minesweeper,GT,GNNM,1,5,0.9299419999999999,0.927363,roc_auc,results/minesweeper/tabm.csv
minesweeper,GT,GNNM,2,5,0.929209,0.929198,roc_auc,results/minesweeper/tabm.csv
minesweeper,GT,GNNM,3,5,0.9239290000000001,0.926515,roc_auc,results/minesweeper/tabm.csv
minesweeper,GT,GNNM,4,5,0.9285680000000001,0.923706,roc_auc,results/minesweeper/tabm.csv
minesweeper,GT,GNNM,5,5,0.923413,0.9316180000000001,roc_auc,results/minesweeper/tabm.csv
minesweeper,GT,GNNM,6,5,0.938128,0.920686,roc_auc,results/minesweeper/tabm.csv
minesweeper,GT,GNNM,7,5,0.929733,0.9360030000000001,roc_auc,results/minesweeper/tabm.csv
minesweeper,GT,GNNM,8,5,0.920929,0.924335,roc_auc,results/minesweeper/tabm.csv
minesweeper,GT,GNNM,9,5,0.9184659999999999,0.9311989999999999,roc_auc,results/minesweeper/tabm.csv
minesweeper,GT-sep,GNNM,0,5,0.9161060000000001,0.925993,roc_auc,results/minesweeper/tabm.csv
minesweeper,GT-sep,GNNM,1,5,0.9296360000000001,0.9246840000000001,roc_auc,results/minesweeper/tabm.csv
minesweeper,GT-sep,GNNM,2,5,0.9239730000000002,0.9242670000000001,roc_auc,results/minesweeper/tabm.csv
minesweeper,GT-sep,GNNM,3,5,0.915999,0.921588,roc_auc,results/minesweeper/tabm.csv
minesweeper,GT-sep,GNNM,4,5,0.927639,0.923812,roc_auc,results/minesweeper/tabm.csv
minesweeper,GT-sep,GNNM,5,5,0.9231370000000001,0.9287120000000001,roc_auc,results/minesweeper/tabm.csv
minesweeper,GT-sep,GNNM,6,5,0.9408289999999999,0.9212480000000001,roc_auc,results/minesweeper/tabm.csv
minesweeper,GT-sep,GNNM,7,5,0.9270529999999999,0.929792,roc_auc,results/minesweeper/tabm.csv
minesweeper,GT-sep,GNNM,8,5,0.9200549999999998,0.922805,roc_auc,results/minesweeper/tabm.csv
minesweeper,GT-sep,GNNM,9,5,0.9150289999999999,0.9275669999999999,roc_auc,results/minesweeper/tabm.csv
minesweeper,ResNet,GNNM,0,3,0.526509,0.5101209999999999,roc_auc,results/minesweeper/tabm.csv
minesweeper,ResNet,GNNM,1,1,0.521693,0.5149675,roc_auc,results/minesweeper/tabm.csv
minesweeper,ResNet,GNNM,2,1,0.5132329999999999,0.5292650000000001,roc_auc,results/minesweeper/tabm.csv
minesweeper,ResNet,GNNM,3,2,0.5151695,0.5149275,roc_auc,results/minesweeper/tabm.csv
minesweeper,ResNet,GNNM,4,1,0.5225259999999999,0.4925905,roc_auc,results/minesweeper/tabm.csv
minesweeper,ResNet,GNNM,5,2,0.5371925,0.49721550000000003,roc_auc,results/minesweeper/tabm.csv
minesweeper,ResNet,GNNM,6,1,0.520034,0.501117,roc_auc,results/minesweeper/tabm.csv
minesweeper,ResNet,GNNM,7,5,0.51263,0.5117659999999999,roc_auc,results/minesweeper/tabm.csv
minesweeper,ResNet,GNNM,8,5,0.5353985,0.487129,roc_auc,results/minesweeper/tabm.csv
minesweeper,ResNet,GNNM,9,4,0.52439,0.5083420000000001,roc_auc,results/minesweeper/tabm.csv
minesweeper,TAG,GNNM,0,5,0.9269109999999999,0.941737,roc_auc,results/minesweeper/tabm.csv
minesweeper,TAG,GNNM,1,5,0.9456829999999999,0.9462829999999999,roc_auc,results/minesweeper/tabm.csv
minesweeper,TAG,GNNM,2,5,0.944804,0.947316,roc_auc,results/minesweeper/tabm.csv
minesweeper,TAG,GNNM,3,5,0.9361029999999999,0.934254,roc_auc,results/minesweeper/tabm.csv
minesweeper,TAG,GNNM,4,5,0.9446699999999999,0.9381609999999999,roc_auc,results/minesweeper/tabm.csv
minesweeper,TAG,GNNM,5,5,0.9351480000000001,0.9425830000000001,roc_auc,results/minesweeper/tabm.csv
minesweeper,TAG,GNNM,6,5,0.9473590000000001,0.9327850000000001,roc_auc,results/minesweeper/tabm.csv
minesweeper,TAG,GNNM,7,5,0.943063,0.945184,roc_auc,results/minesweeper/tabm.csv
minesweeper,TAG,GNNM,8,5,0.940944,0.942547,roc_auc,results/minesweeper/tabm.csv
minesweeper,TAG,GNNM,9,4,0.931991,0.940271,roc_auc,results/minesweeper/tabm.csv
questions,GCN,BASE,0,5,0.7698602427999932,0.770500382120898,roc_auc,results/questions/base.csv
questions,GCN,BASE,1,2,0.7800218208267669,0.7699463645410278,roc_auc,results/questions/base.csv
questions,GCN,BASE,2,5,0.7765308349063955,0.7566805353848569,roc_auc,results/questions/base.csv
questions,GCN,BASE,3,4,0.7818637756957554,0.7674987127951625,roc_auc,results/questions/base.csv
questions,GCN,BASE,4,3,0.7738360205277408,0.7792374436920038,roc_auc,results/questions/base.csv
questions,GCN,BASE,5,2,0.7662691581663579,0.7576125178650178,roc_auc,results/questions/base.csv
questions,GCN,BASE,6,5,0.7707941510947935,0.7556242193073799,roc_auc,results/questions/base.csv
questions,GCN,BASE,7,5,0.76998585687154,0.7719436677603098,roc_auc,results/questions/base.csv
questions,GCN,BASE,8,5,0.7568339019448246,0.7549627230096811,roc_auc,results/questions/base.csv
questions,GCN,BASE,9,4,0.7707700211858292,0.7488542145279825,roc_auc,results/questions/base.csv
questions,SAGE,BASE,0,5,0.7356830553775638,0.7335565642828941,roc_auc,results/questions/base.csv
questions,SAGE,BASE,1,3,0.7611055885561886,0.7360361941220339,roc_auc,results/questions/base.csv
questions,SAGE,BASE,2,5,0.732082157144589,0.7489164390488307,roc_auc,results/questions/base.csv
questions,SAGE,BASE,3,5,0.7509423941718765,0.7398109944609786,roc_auc,results/questions/base.csv
questions,SAGE,BASE,4,5,0.7389760374994949,0.7524053991027663,roc_auc,results/questions/base.csv
questions,SAGE,BASE,5,4,0.7443739789527157,0.736450524002041,roc_auc,results/questions/base.csv
questions,SAGE,BASE,6,3,0.7518998551050922,0.7233489721986843,roc_auc,results/questions/base.csv
questions,SAGE,BASE,7,5,0.7595508835125758,0.7381415532810447,roc_auc,results/questions/base.csv
questions,SAGE,BASE,8,1,0.7531105069012693,0.7262796432306879,roc_auc,results/questions/base.csv
questions,SAGE,BASE,9,1,0.7641682397289137,0.7313769743875098,roc_auc,results/questions/base.csv
questions,GAT,BASE,0,3,0.7610774177533786,0.7638368170599087,roc_auc,results/questions/base.csv
questions,GAT,BASE,1,5,0.7770842064550393,0.7791073378756848,roc_auc,results/questions/base.csv
questions,GAT,BASE,2,3,0.7760620912202922,0.77515533041336,roc_auc,results/questions/base.csv
