dataset,model,num_layers,split,best_step,train_acc,val_acc,test_acc,test_loss,test_f1_macro,test_f1_weighted,test_prec_macro,test_rec_macro,test_roc_auc
tolokers,SAGE,4,3,910,0.8188467621803284,0.8057162165641785,0.8105442523956299,0.442429780960083,,,,,0.8310782232416648
tolokers,SAGE,4,4,869,0.8232693076133728,0.806736946105957,0.8023809790611267,0.4199810326099396,,,,,0.8356826605283207
tolokers,SAGE,4,5,985,0.8353461623191833,0.8074174523353577,0.7993197441101074,0.4289771616458893,,,,,0.8251452570161241
tolokers,SAGE,4,6,933,0.8300731778144836,0.8050357103347778,0.811904788017273,0.43895307183265686,,,,,0.8321193561243828
tolokers,SAGE,4,7,600,0.8213981986045837,0.8108199834823608,0.8010204434394836,0.4201418459415436,,,,,0.824642991738719
tolokers,SAGE,4,8,486,0.8127232789993286,0.7978904247283936,0.8027210831642151,0.4119538366794586,,,,,0.8263334770313614
tolokers,SAGE,4,9,919,0.8278619050979614,0.8070772290229797,0.8027210831642151,0.4389142096042633,,,,,0.8275925293293098
tolokers,SAGE,5,0,725,0.8293927907943726,0.8023136854171753,0.807823121547699,0.414186030626297,,,,,0.8283435548723121
tolokers,SAGE,5,1,865,0.8203776478767395,0.7982306480407715,0.8081632852554321,0.43110620975494385,,,,,0.8297707067502826
tolokers,SAGE,5,2,470,0.8101718425750732,0.7972099184989929,0.8125850558280945,0.4059445261955261,,,,,0.8285580851831065
tolokers,SAGE,5,3,976,0.824289858341217,0.8036746978759766,0.8098639845848083,0.4394288957118988,,,,,0.8313019041344365
tolokers,SAGE,5,4,970,0.8300731778144836,0.8033344149589539,0.8081632852554321,0.4129413366317749,,,,,0.8336688546724906
tolokers,SAGE,5,5,962,0.8295628428459167,0.8036746978759766,0.8006802797317505,0.43016353249549866,,,,,0.8243352610559366
tolokers,SAGE,5,6,949,0.8287124037742615,0.806736946105957,0.8088435530662537,0.4253745973110199,,,,,0.834369721469841
tolokers,SAGE,5,7,885,0.8292226791381836,0.8118407130241394,0.8044217824935913,0.43389222025871277,,,,,0.8275122075541782
tolokers,SAGE,5,8,797,0.8285422921180725,0.8033344149589539,0.8057823181152344,0.42670783400535583,,,,,0.8313364729996828
tolokers,GAT,1,0,836,0.8106821179389954,0.7941476702690125,0.7860544323921204,0.42064183950424194,,,,,0.8047333588193988
tolokers,SAGE,5,9,975,0.8309236168861389,0.8046954274177551,0.8057823181152344,0.4379715919494629,,,,,0.8289630831632002
tolokers,GAT,1,1,1000,0.8086409568786621,0.7958489060401917,0.7965986728668213,0.418073832988739,,,,,0.8056030030176585
tolokers,GAT,1,2,997,0.8065997958183289,0.7863218784332275,0.8010204434394836,0.3967008590698242,,,,,0.8207672119057883
tolokers,GAT,1,3,968,0.8149345517158508,0.7822388410568237,0.8010204434394836,0.413908451795578,,,,,0.8163468029900035
tolokers,GAT,1,4,992,0.8122130036354065,0.7992514371871948,0.8047618865966797,0.41851606965065,,,,,0.8188971040780416
tolokers,GAT,1,5,987,0.806939959526062,0.8023136854171753,0.788095235824585,0.4371401071548462,,,,,0.7952445442196789
tolokers,GAT,1,6,997,0.8064296841621399,0.7938073873519897,0.7938775420188904,0.4172780215740204,,,,,0.806791223032896
tolokers,GAT,1,7,944,0.8120428919792175,0.8074174523353577,0.7928571701049805,0.44012099504470825,,,,,0.8018492309444214
tolokers,GAT,1,8,993,0.8096615076065063,0.8019734621047974,0.7976190447807312,0.42774224281311035,,,,,0.8050322778306478
tolokers,GAT,1,9,994,0.8084708452224731,0.7917658686637878,0.7989795804023743,0.4031977355480194,,,,,0.8170869833988108
tolokers,GAT,2,0,746,0.8351760506629944,0.814222514629364,0.8173469305038452,0.41194093227386475,,,,,0.836646860740343
tolokers,GAT,2,1,927,0.8300731778144836,0.8132017254829407,0.821088433265686,0.41160640120506287,,,,,0.8418698095865564
tolokers,GAT,2,2,1000,0.8358564376831055,0.81252121925354,0.8200680613517761,0.3949984312057495,,,,,0.8438239672043141
tolokers,GAT,2,3,997,0.8283721804618835,0.8118407130241394,0.8183673620223999,0.4113636314868927,,,,,0.8414793847555372
tolokers,GAT,2,4,967,0.8401088714599609,0.8097992539405823,0.8146258592605591,0.40165281295776367,,,,,0.8451911319337688
tolokers,GAT,2,5,1000,0.8385779857635498,0.8186457753181458,0.805442214012146,0.42083361744880676,,,,,0.827493228569337
tolokers,GAT,2,6,962,0.83245450258255,0.8159237504005432,0.8187074661254883,0.4225451350212097,,,,,0.8357145181100185
tolokers,GAT,2,7,984,0.824459969997406,0.8193262815475464,0.8170068264007568,0.44087615609169006,,,,,0.8296059962746964
tolokers,GAT,2,8,996,0.8365368247032166,0.8193262815475464,0.8125850558280945,0.4097038507461548,,,,,0.8414414267858548
tolokers,GAT,2,9,998,0.8356863856315613,0.8074174523353577,0.8071428537368774,0.428066223859787,,,,,0.8322159456008069
tolokers,GAT,3,0,999,0.8353461623191833,0.8115004897117615,0.8125850558280945,0.4267297387123108,,,,,0.838637620686009
tolokers,GAT,3,1,992,0.8353461623191833,0.8108199834823608,0.8136054277420044,0.41265949606895447,,,,,0.8447790168343595
tolokers,GAT,3,2,917,0.8338152766227722,0.8118407130241394,0.8183673620223999,0.4603036046028137,,,,,0.8382536351534181
tolokers,GAT,3,3,965,0.823609471321106,0.8012929558753967,0.8146258592605591,0.4067930579185486,,,,,0.8466084554088751
tolokers,GAT,3,4,942,0.8441911935806274,0.802653968334198,0.821088433265686,0.42042237520217896,,,,,0.8499053762041489
tolokers,GAT,3,5,995,0.8353461623191833,0.8210275173187256,0.8071428537368774,0.4404276907444,,,,,0.8313174940148415
tolokers,GAT,3,6,915,0.8392583727836609,0.826131284236908,0.8170068264007568,0.43433505296707153,,,,,0.8331998026185576
tolokers,GAT,3,7,888,0.8351760506629944,0.8227288126945496,0.8149660229682922,0.4430359899997711,,,,,0.8293491021584528
tolokers,GAT,3,8,795,0.831774115562439,0.814222514629364,0.8183673620223999,0.4161604046821594,,,,,0.8385139183740974
tolokers,GAT,3,9,992,0.8377275466918945,0.814222514629364,0.8115646243095398,0.43814563751220703,,,,,0.834593741273056
tolokers,GAT,4,0,860,0.8397687077522278,0.8152432441711426,0.8108843564987183,0.42598095536231995,,,,,0.8344486876031982
