dataset,model,num_layers,split,num_model_seeds,best_steps,individual_val_accs,train_acc,val_acc,test_acc,test_loss,test_f1_macro,test_f1_weighted,test_prec_macro,test_rec_macro,test_roc_auc
tolokers,GT,5,5,4,"[482, 623, 563, 562]","[0.804, 0.7513, 0.7758, 0.7945]",0.8142541646957397,0.7859815955162048,0.7700680494308472,0.4818507730960846,,,,,0.8287824438967651
tolokers,GT,5,6,4,"[673, 230, 625, 603]","[0.7901, 0.7907, 0.7771, 0.7731]",0.8248001337051392,0.7921061515808105,0.7782313227653503,0.45031121373176575,,,,,0.8369840766317181
tolokers,GT,5,7,4,"[553, 298, 488, 468]","[0.7632, 0.802, 0.7955, 0.7724]",0.8037081360816956,0.7870023846626282,0.7693877816200256,0.44666898250579834,,,,,0.8282042626799953
tolokers,GT,5,8,4,"[708, 717, 635, 243]","[0.7679, 0.7812, 0.7819, 0.77]",0.8249702453613281,0.7842803597450256,0.7812924981117249,0.4392588138580322,,,,,0.8386240642682652
tolokers,GT,5,9,4,"[609, 214, 592, 224]","[0.7676, 0.7802, 0.7475, 0.7625]",0.8031978607177734,0.7693092823028564,0.7755101919174194,0.42724448442459106,,,,,0.8448417152664243
tolokers,GT-sep,5,0,4,"[631, 257, 600, 778]","[0.7935, 0.801, 0.7795, 0.7778]",0.8498044013977051,0.7941476702690125,0.7897959351539612,0.4229777455329895,,,,,0.8352668174140319
tolokers,GT-sep,5,1,4,"[367, 362, 393, 359]","[0.7782, 0.7918, 0.7952, 0.7962]",0.8059194087982178,0.7927866578102112,0.7887755036354065,0.417583703994751,,,,,0.8344246249617031
tolokers,GT-sep,5,2,4,"[316, 392, 246, 234]","[0.7901, 0.7503, 0.7945, 0.7958]",0.8062595725059509,0.789384126663208,0.8003401756286621,0.39533326029777527,,,,,0.8406558323776058
tolokers,GT-sep,5,3,4,"[268, 764, 774, 674]","[0.7843, 0.7894, 0.7679, 0.7724]",0.8368770480155945,0.7880231142044067,0.8030612468719482,0.4113863408565521,,,,,0.8456452719281835
tolokers,GT-sep,5,4,4,"[620, 688, 584, 534]","[0.7196, 0.772, 0.7792, 0.7775]",0.8106821179389954,0.7672677636146545,0.7823129296302795,0.42577627301216125,,,,,0.8495474867757145
tolokers,GT-sep,5,5,4,"[496, 595, 771, 531]","[0.7758, 0.7901, 0.7924, 0.7431]",0.8135737776756287,0.7856413722038269,0.7704081535339355,0.45946601033210754,,,,,0.8271339834991284
tolokers,GT-sep,5,6,4,"[700, 695, 302, 509]","[0.7799, 0.7918, 0.7958, 0.7353]",0.8168056011199951,0.7859815955162048,0.7758503556251526,0.437973290681839,,,,,0.837980473335882
tolokers,GT-sep,5,7,4,"[292, 352, 659, 394]","[0.7727, 0.7816, 0.7846, 0.7928]",0.8093213438987732,0.7839400768280029,0.7676870822906494,0.44148820638656616,,,,,0.826233837360945
tolokers,GT-sep,5,8,4,"[675, 572, 610, 726]","[0.7884, 0.7611, 0.7724, 0.7703]",0.8344956636428833,0.7842803597450256,0.7748299241065979,0.43753907084465027,,,,,0.8388101261017978
tolokers,GT-sep,5,9,4,"[248, 279, 623, 292]","[0.7863, 0.7734, 0.7887, 0.7856]",0.8115326166152954,0.7880231142044067,0.7925170063972473,0.40440866351127625,,,,,0.8437294111905518
tolokers,TAG,5,0,4,"[604, 553, 453, 457]","[0.8183, 0.819, 0.8186, 0.8173]",0.8370471596717834,0.8169445395469666,0.8166666626930237,0.4051680266857147,,,,,0.848502625878117
tolokers,TAG,5,1,4,"[590, 624, 580, 531]","[0.8193, 0.8258, 0.8248, 0.8234]",0.832624614238739,0.8247703313827515,0.8244898319244385,0.39835745096206665,,,,,0.8495915451333816
tolokers,TAG,5,2,4,"[960, 688, 571, 574]","[0.818, 0.8159, 0.8146, 0.8088]",0.8368770480155945,0.8149030208587646,0.8292517066001892,0.406575083732605,,,,,0.8564626154667881
tolokers,TAG,5,3,4,"[915, 893, 948, 906]","[0.8139, 0.82, 0.8176, 0.82]",0.8469127416610718,0.820347011089325,0.8258503675460815,0.4053536653518677,,,,,0.8532992253862901
tolokers,TAG,5,4,4,"[938, 697, 635, 894]","[0.8101, 0.8156, 0.8159, 0.8129]",0.840789258480072,0.8155835270881653,0.8258503675460815,0.4217141568660736,,,,,0.862144110143183
tolokers,TAG,5,5,4,"[681, 474, 808, 574]","[0.8234, 0.8156, 0.8207, 0.8231]",0.8421500325202942,0.8220483064651489,0.809183657169342,0.4410073161125183,,,,,0.8340538569364122
tolokers,TAG,5,6,4,"[815, 823, 656, 644]","[0.8227, 0.8125, 0.8183, 0.8231]",0.8389182090759277,0.8196665048599243,0.8200680613517761,0.43764838576316833,,,,,0.842479848385024
tolokers,TAG,5,7,4,"[689, 828, 703, 567]","[0.821, 0.8203, 0.8255, 0.8224]",0.8428304195404053,0.8237495422363281,0.8136054277420044,0.43493229150772095,,,,,0.8419870726000395
tolokers,TAG,5,8,4,"[802, 806, 965, 790]","[0.8122, 0.8122, 0.8132, 0.8149]",0.8436809182167053,0.81252121925354,0.8187074661254883,0.43463608622550964,,,,,0.848504320430335
tolokers,TAG,5,9,4,"[921, 933, 964, 965]","[0.8244, 0.8217, 0.8234, 0.8244]",0.849974513053894,0.8244300484657288,0.8207483291625977,0.4196764826774597,,,,,0.8488198460533203
