policy,dataset,backbone,variant,split,selected_depth,test_metric,metric_name
mean_validation,minesweeper,GAT-sep,GNNM,3,5,0.9358430000000001,roc_auc
mean_validation,minesweeper,GAT-sep,GNNM,4,5,0.934453,roc_auc
mean_validation,minesweeper,GAT-sep,GNNM,5,5,0.9376369999999999,roc_auc
mean_validation,minesweeper,GAT-sep,GNNM,6,5,0.9278329999999999,roc_auc
mean_validation,minesweeper,GAT-sep,GNNM,7,5,0.9427319999999999,roc_auc
mean_validation,minesweeper,GAT-sep,GNNM,8,5,0.9318299999999999,roc_auc
mean_validation,minesweeper,GAT-sep,GNNM,9,5,0.9407599999999999,roc_auc
split0_validation,minesweeper,GAT-sep,GNNM,0,5,0.9397679999999999,roc_auc
split0_validation,minesweeper,GAT-sep,GNNM,1,5,0.943061,roc_auc
split0_validation,minesweeper,GAT-sep,GNNM,2,5,0.9361970000000001,roc_auc
split0_validation,minesweeper,GAT-sep,GNNM,3,5,0.9358430000000001,roc_auc
split0_validation,minesweeper,GAT-sep,GNNM,4,5,0.934453,roc_auc
split0_validation,minesweeper,GAT-sep,GNNM,5,5,0.9376369999999999,roc_auc
split0_validation,minesweeper,GAT-sep,GNNM,6,5,0.9278329999999999,roc_auc
split0_validation,minesweeper,GAT-sep,GNNM,7,5,0.9427319999999999,roc_auc
split0_validation,minesweeper,GAT-sep,GNNM,8,5,0.9318299999999999,roc_auc
split0_validation,minesweeper,GAT-sep,GNNM,9,5,0.9407599999999999,roc_auc
per_split_validation,minesweeper,GT,GNNM,0,5,0.9322889999999999,roc_auc
per_split_validation,minesweeper,GT,GNNM,1,5,0.927363,roc_auc
per_split_validation,minesweeper,GT,GNNM,2,5,0.929198,roc_auc
per_split_validation,minesweeper,GT,GNNM,3,5,0.926515,roc_auc
per_split_validation,minesweeper,GT,GNNM,4,5,0.923706,roc_auc
per_split_validation,minesweeper,GT,GNNM,5,5,0.9316180000000001,roc_auc
per_split_validation,minesweeper,GT,GNNM,6,5,0.920686,roc_auc
per_split_validation,minesweeper,GT,GNNM,7,5,0.9360030000000001,roc_auc
per_split_validation,minesweeper,GT,GNNM,8,5,0.924335,roc_auc
per_split_validation,minesweeper,GT,GNNM,9,5,0.9311989999999999,roc_auc
mean_validation,minesweeper,GT,GNNM,0,5,0.9322889999999999,roc_auc
mean_validation,minesweeper,GT,GNNM,1,5,0.927363,roc_auc
mean_validation,minesweeper,GT,GNNM,2,5,0.929198,roc_auc
mean_validation,minesweeper,GT,GNNM,3,5,0.926515,roc_auc
mean_validation,minesweeper,GT,GNNM,4,5,0.923706,roc_auc
mean_validation,minesweeper,GT,GNNM,5,5,0.9316180000000001,roc_auc
mean_validation,minesweeper,GT,GNNM,6,5,0.920686,roc_auc
mean_validation,minesweeper,GT,GNNM,7,5,0.9360030000000001,roc_auc
mean_validation,minesweeper,GT,GNNM,8,5,0.924335,roc_auc
mean_validation,minesweeper,GT,GNNM,9,5,0.9311989999999999,roc_auc
split0_validation,minesweeper,GT,GNNM,0,5,0.9322889999999999,roc_auc
split0_validation,minesweeper,GT,GNNM,1,5,0.927363,roc_auc
split0_validation,minesweeper,GT,GNNM,2,5,0.929198,roc_auc
split0_validation,minesweeper,GT,GNNM,3,5,0.926515,roc_auc
split0_validation,minesweeper,GT,GNNM,4,5,0.923706,roc_auc
split0_validation,minesweeper,GT,GNNM,5,5,0.9316180000000001,roc_auc
split0_validation,minesweeper,GT,GNNM,6,5,0.920686,roc_auc
split0_validation,minesweeper,GT,GNNM,7,5,0.9360030000000001,roc_auc
split0_validation,minesweeper,GT,GNNM,8,5,0.924335,roc_auc
split0_validation,minesweeper,GT,GNNM,9,5,0.9311989999999999,roc_auc
per_split_validation,minesweeper,GT-sep,GNNM,0,5,0.925993,roc_auc
per_split_validation,minesweeper,GT-sep,GNNM,1,5,0.9246840000000001,roc_auc
per_split_validation,minesweeper,GT-sep,GNNM,2,5,0.9242670000000001,roc_auc
per_split_validation,minesweeper,GT-sep,GNNM,3,5,0.921588,roc_auc
per_split_validation,minesweeper,GT-sep,GNNM,4,5,0.923812,roc_auc
per_split_validation,minesweeper,GT-sep,GNNM,5,5,0.9287120000000001,roc_auc
per_split_validation,minesweeper,GT-sep,GNNM,6,5,0.9212480000000001,roc_auc
per_split_validation,minesweeper,GT-sep,GNNM,7,5,0.929792,roc_auc
per_split_validation,minesweeper,GT-sep,GNNM,8,5,0.922805,roc_auc
per_split_validation,minesweeper,GT-sep,GNNM,9,5,0.9275669999999999,roc_auc
mean_validation,minesweeper,GT-sep,GNNM,0,5,0.925993,roc_auc
mean_validation,minesweeper,GT-sep,GNNM,1,5,0.9246840000000001,roc_auc
mean_validation,minesweeper,GT-sep,GNNM,2,5,0.9242670000000001,roc_auc
mean_validation,minesweeper,GT-sep,GNNM,3,5,0.921588,roc_auc
mean_validation,minesweeper,GT-sep,GNNM,4,5,0.923812,roc_auc
mean_validation,minesweeper,GT-sep,GNNM,5,5,0.9287120000000001,roc_auc
mean_validation,minesweeper,GT-sep,GNNM,6,5,0.9212480000000001,roc_auc
mean_validation,minesweeper,GT-sep,GNNM,7,5,0.929792,roc_auc
mean_validation,minesweeper,GT-sep,GNNM,8,5,0.922805,roc_auc
mean_validation,minesweeper,GT-sep,GNNM,9,5,0.9275669999999999,roc_auc
split0_validation,minesweeper,GT-sep,GNNM,0,5,0.925993,roc_auc
split0_validation,minesweeper,GT-sep,GNNM,1,5,0.9246840000000001,roc_auc
split0_validation,minesweeper,GT-sep,GNNM,2,5,0.9242670000000001,roc_auc
split0_validation,minesweeper,GT-sep,GNNM,3,5,0.921588,roc_auc
split0_validation,minesweeper,GT-sep,GNNM,4,5,0.923812,roc_auc
split0_validation,minesweeper,GT-sep,GNNM,5,5,0.9287120000000001,roc_auc
split0_validation,minesweeper,GT-sep,GNNM,6,5,0.9212480000000001,roc_auc
split0_validation,minesweeper,GT-sep,GNNM,7,5,0.929792,roc_auc
split0_validation,minesweeper,GT-sep,GNNM,8,5,0.922805,roc_auc
split0_validation,minesweeper,GT-sep,GNNM,9,5,0.9275669999999999,roc_auc
per_split_validation,minesweeper,ResNet,GNNM,0,3,0.5101209999999999,roc_auc
per_split_validation,minesweeper,ResNet,GNNM,1,1,0.5149675,roc_auc
per_split_validation,minesweeper,ResNet,GNNM,2,1,0.5292650000000001,roc_auc
per_split_validation,minesweeper,ResNet,GNNM,3,2,0.5149275,roc_auc
per_split_validation,minesweeper,ResNet,GNNM,4,1,0.4925905,roc_auc
per_split_validation,minesweeper,ResNet,GNNM,5,2,0.49721550000000003,roc_auc
per_split_validation,minesweeper,ResNet,GNNM,6,1,0.501117,roc_auc
per_split_validation,minesweeper,ResNet,GNNM,7,5,0.5117659999999999,roc_auc
per_split_validation,minesweeper,ResNet,GNNM,8,5,0.487129,roc_auc
per_split_validation,minesweeper,ResNet,GNNM,9,4,0.5083420000000001,roc_auc
mean_validation,minesweeper,ResNet,GNNM,0,1,0.515482,roc_auc
mean_validation,minesweeper,ResNet,GNNM,1,1,0.5149675,roc_auc
mean_validation,minesweeper,ResNet,GNNM,2,1,0.5292650000000001,roc_auc
mean_validation,minesweeper,ResNet,GNNM,3,1,0.5140255,roc_auc
mean_validation,minesweeper,ResNet,GNNM,4,1,0.4925905,roc_auc
mean_validation,minesweeper,ResNet,GNNM,5,1,0.49131649999999993,roc_auc
mean_validation,minesweeper,ResNet,GNNM,6,1,0.501117,roc_auc
mean_validation,minesweeper,ResNet,GNNM,7,1,0.48618500000000003,roc_auc
mean_validation,minesweeper,ResNet,GNNM,8,1,0.48582800000000004,roc_auc
mean_validation,minesweeper,ResNet,GNNM,9,1,0.5122820000000001,roc_auc
split0_validation,minesweeper,ResNet,GNNM,0,3,0.5101209999999999,roc_auc
split0_validation,minesweeper,ResNet,GNNM,1,3,0.5233665,roc_auc
split0_validation,minesweeper,ResNet,GNNM,2,3,0.5314380000000001,roc_auc
split0_validation,minesweeper,ResNet,GNNM,3,3,0.49915050000000005,roc_auc
split0_validation,minesweeper,ResNet,GNNM,4,3,0.5226675000000001,roc_auc
split0_validation,minesweeper,ResNet,GNNM,5,3,0.5002655,roc_auc
split0_validation,minesweeper,ResNet,GNNM,6,3,0.504221,roc_auc
split0_validation,minesweeper,ResNet,GNNM,7,3,0.477588,roc_auc
split0_validation,minesweeper,ResNet,GNNM,8,3,0.497214,roc_auc
split0_validation,minesweeper,ResNet,GNNM,9,3,0.510562,roc_auc
per_split_validation,minesweeper,TAG,GNNM,0,5,0.941737,roc_auc
per_split_validation,minesweeper,TAG,GNNM,1,5,0.9462829999999999,roc_auc
per_split_validation,minesweeper,TAG,GNNM,2,5,0.947316,roc_auc
per_split_validation,minesweeper,TAG,GNNM,3,5,0.934254,roc_auc
per_split_validation,minesweeper,TAG,GNNM,4,5,0.9381609999999999,roc_auc
per_split_validation,minesweeper,TAG,GNNM,5,5,0.9425830000000001,roc_auc
per_split_validation,minesweeper,TAG,GNNM,6,5,0.9327850000000001,roc_auc
per_split_validation,minesweeper,TAG,GNNM,7,5,0.945184,roc_auc
per_split_validation,minesweeper,TAG,GNNM,8,5,0.942547,roc_auc
per_split_validation,minesweeper,TAG,GNNM,9,4,0.940271,roc_auc
mean_validation,minesweeper,TAG,GNNM,0,5,0.941737,roc_auc
mean_validation,minesweeper,TAG,GNNM,1,5,0.9462829999999999,roc_auc
mean_validation,minesweeper,TAG,GNNM,2,5,0.947316,roc_auc
mean_validation,minesweeper,TAG,GNNM,3,5,0.934254,roc_auc
mean_validation,minesweeper,TAG,GNNM,4,5,0.9381609999999999,roc_auc
mean_validation,minesweeper,TAG,GNNM,5,5,0.9425830000000001,roc_auc
mean_validation,minesweeper,TAG,GNNM,6,5,0.9327850000000001,roc_auc
mean_validation,minesweeper,TAG,GNNM,7,5,0.945184,roc_auc
mean_validation,minesweeper,TAG,GNNM,8,5,0.942547,roc_auc
mean_validation,minesweeper,TAG,GNNM,9,5,0.9388639999999999,roc_auc
split0_validation,minesweeper,TAG,GNNM,0,5,0.941737,roc_auc
split0_validation,minesweeper,TAG,GNNM,1,5,0.9462829999999999,roc_auc
split0_validation,minesweeper,TAG,GNNM,2,5,0.947316,roc_auc
split0_validation,minesweeper,TAG,GNNM,3,5,0.934254,roc_auc
split0_validation,minesweeper,TAG,GNNM,4,5,0.9381609999999999,roc_auc
split0_validation,minesweeper,TAG,GNNM,5,5,0.9425830000000001,roc_auc
split0_validation,minesweeper,TAG,GNNM,6,5,0.9327850000000001,roc_auc
split0_validation,minesweeper,TAG,GNNM,7,5,0.945184,roc_auc
split0_validation,minesweeper,TAG,GNNM,8,5,0.942547,roc_auc
split0_validation,minesweeper,TAG,GNNM,9,5,0.9388639999999999,roc_auc
per_split_validation,questions,GCN,BASE,0,5,0.770500382120898,roc_auc
per_split_validation,questions,GCN,BASE,1,2,0.7699463645410278,roc_auc
per_split_validation,questions,GCN,BASE,2,5,0.7566805353848569,roc_auc
per_split_validation,questions,GCN,BASE,3,4,0.7674987127951625,roc_auc
per_split_validation,questions,GCN,BASE,4,3,0.7792374436920038,roc_auc
per_split_validation,questions,GCN,BASE,5,2,0.7576125178650178,roc_auc
per_split_validation,questions,GCN,BASE,6,5,0.7556242193073799,roc_auc
per_split_validation,questions,GCN,BASE,7,5,0.7719436677603098,roc_auc
per_split_validation,questions,GCN,BASE,8,5,0.7549627230096811,roc_auc
per_split_validation,questions,GCN,BASE,9,4,0.7488542145279825,roc_auc
mean_validation,questions,GCN,BASE,0,4,0.769120821779275,roc_auc
mean_validation,questions,GCN,BASE,1,4,0.7732610035810847,roc_auc
mean_validation,questions,GCN,BASE,2,4,0.7600371961792528,roc_auc
mean_validation,questions,GCN,BASE,3,4,0.7674987127951625,roc_auc
mean_validation,questions,GCN,BASE,4,4,0.7756136446021671,roc_auc
mean_validation,questions,GCN,BASE,5,4,0.7530373416391716,roc_auc
mean_validation,questions,GCN,BASE,6,4,0.754707590929766,roc_auc
mean_validation,questions,GCN,BASE,7,4,0.7731730349634849,roc_auc
mean_validation,questions,GCN,BASE,8,4,0.7545896067733526,roc_auc
mean_validation,questions,GCN,BASE,9,4,0.7488542145279825,roc_auc
split0_validation,questions,GCN,BASE,0,5,0.770500382120898,roc_auc
split0_validation,questions,GCN,BASE,1,5,0.7752371804788172,roc_auc
split0_validation,questions,GCN,BASE,2,5,0.7566805353848569,roc_auc
split0_validation,questions,GCN,BASE,3,5,0.7647799976449345,roc_auc
split0_validation,questions,GCN,BASE,4,5,0.7745656405200538,roc_auc
split0_validation,questions,GCN,BASE,5,5,0.7598732651595788,roc_auc
split0_validation,questions,GCN,BASE,6,5,0.7556242193073799,roc_auc
split0_validation,questions,GCN,BASE,7,5,0.7719436677603098,roc_auc
split0_validation,questions,GCN,BASE,8,5,0.7549627230096811,roc_auc
split0_validation,questions,GCN,BASE,9,5,0.7523535645761229,roc_auc
per_split_validation,questions,SAGE,BASE,0,5,0.7335565642828941,roc_auc
per_split_validation,questions,SAGE,BASE,1,3,0.7360361941220339,roc_auc
per_split_validation,questions,SAGE,BASE,2,5,0.7489164390488307,roc_auc
per_split_validation,questions,SAGE,BASE,3,5,0.7398109944609786,roc_auc
per_split_validation,questions,SAGE,BASE,4,5,0.7524053991027663,roc_auc
per_split_validation,questions,SAGE,BASE,5,4,0.736450524002041,roc_auc
per_split_validation,questions,SAGE,BASE,6,3,0.7233489721986843,roc_auc
per_split_validation,questions,SAGE,BASE,7,5,0.7381415532810447,roc_auc
per_split_validation,questions,SAGE,BASE,8,1,0.7262796432306879,roc_auc
per_split_validation,questions,SAGE,BASE,9,1,0.7313769743875098,roc_auc
mean_validation,questions,SAGE,BASE,0,5,0.7335565642828941,roc_auc
mean_validation,questions,SAGE,BASE,1,5,0.7386676333209423,roc_auc
mean_validation,questions,SAGE,BASE,2,5,0.7489164390488307,roc_auc
mean_validation,questions,SAGE,BASE,3,5,0.7398109944609786,roc_auc
mean_validation,questions,SAGE,BASE,4,5,0.7524053991027663,roc_auc
mean_validation,questions,SAGE,BASE,5,5,0.7356403353428351,roc_auc
mean_validation,questions,SAGE,BASE,6,5,0.7274507110219367,roc_auc
mean_validation,questions,SAGE,BASE,7,5,0.7381415532810447,roc_auc
mean_validation,questions,SAGE,BASE,8,5,0.7191177047810136,roc_auc
mean_validation,questions,SAGE,BASE,9,5,0.7372138422429457,roc_auc
split0_validation,questions,SAGE,BASE,0,5,0.7335565642828941,roc_auc
split0_validation,questions,SAGE,BASE,1,5,0.7386676333209423,roc_auc
split0_validation,questions,SAGE,BASE,2,5,0.7489164390488307,roc_auc
split0_validation,questions,SAGE,BASE,3,5,0.7398109944609786,roc_auc
split0_validation,questions,SAGE,BASE,4,5,0.7524053991027663,roc_auc
split0_validation,questions,SAGE,BASE,5,5,0.7356403353428351,roc_auc
split0_validation,questions,SAGE,BASE,6,5,0.7274507110219367,roc_auc
split0_validation,questions,SAGE,BASE,7,5,0.7381415532810447,roc_auc
split0_validation,questions,SAGE,BASE,8,5,0.7191177047810136,roc_auc
split0_validation,questions,SAGE,BASE,9,5,0.7372138422429457,roc_auc
per_split_validation,questions,GAT,BASE,0,3,0.7638368170599087,roc_auc
per_split_validation,questions,GAT,BASE,1,5,0.7791073378756848,roc_auc
per_split_validation,questions,GAT,BASE,2,3,0.77515533041336,roc_auc
per_split_validation,questions,GAT,BASE,3,4,0.7770397290289512,roc_auc
per_split_validation,questions,GAT,BASE,4,4,0.7734222793800175,roc_auc
per_split_validation,questions,GAT,BASE,5,2,0.7733837209570802,roc_auc
per_split_validation,questions,GAT,BASE,6,3,0.766549875435514,roc_auc
per_split_validation,questions,GAT,BASE,7,4,0.7757359002006423,roc_auc
per_split_validation,questions,GAT,BASE,8,5,0.7565925667672572,roc_auc
per_split_validation,questions,GAT,BASE,9,2,0.7760704580140334,roc_auc
mean_validation,questions,GAT,BASE,0,4,0.7666403838294749,roc_auc
mean_validation,questions,GAT,BASE,1,4,0.7854699394378784,roc_auc
mean_validation,questions,GAT,BASE,2,4,0.7743354444262298,roc_auc
mean_validation,questions,GAT,BASE,3,4,0.7770397290289512,roc_auc
mean_validation,questions,GAT,BASE,4,4,0.7734222793800175,roc_auc
mean_validation,questions,GAT,BASE,5,4,0.7767175237642256,roc_auc
mean_validation,questions,GAT,BASE,6,4,0.7673734556428059,roc_auc
mean_validation,questions,GAT,BASE,7,4,0.7757359002006423,roc_auc
mean_validation,questions,GAT,BASE,8,4,0.7600212648548057,roc_auc
mean_validation,questions,GAT,BASE,9,4,0.7550900581608787,roc_auc
split0_validation,questions,GAT,BASE,0,3,0.7638368170599087,roc_auc
split0_validation,questions,GAT,BASE,1,3,0.7824993246503767,roc_auc
split0_validation,questions,GAT,BASE,2,3,0.77515533041336,roc_auc
split0_validation,questions,GAT,BASE,3,3,0.7674610779272654,roc_auc
split0_validation,questions,GAT,BASE,4,3,0.7767396890851956,roc_auc
split0_validation,questions,GAT,BASE,5,3,0.7724714794659081,roc_auc
split0_validation,questions,GAT,BASE,6,3,0.766549875435514,roc_auc
split0_validation,questions,GAT,BASE,7,3,0.7772108176001884,roc_auc
split0_validation,questions,GAT,BASE,8,3,0.7626358491742263,roc_auc
split0_validation,questions,GAT,BASE,9,3,0.7613118175794085,roc_auc
per_split_validation,questions,GAT-sep,BASE,0,4,0.7718665509144349,roc_auc
per_split_validation,questions,GAT-sep,BASE,1,4,0.7834662867776934,roc_auc
per_split_validation,questions,GAT-sep,BASE,2,5,0.7714098529469486,roc_auc
per_split_validation,questions,GAT-sep,BASE,3,2,0.7715438838721892,roc_auc
per_split_validation,questions,GAT-sep,BASE,4,4,0.7794967317696007,roc_auc
per_split_validation,questions,GAT-sep,BASE,5,3,0.7853241331858725,roc_auc
per_split_validation,questions,GAT-sep,BASE,6,5,0.7662940506893184,roc_auc
per_split_validation,questions,GAT-sep,BASE,7,5,0.7816681251140014,roc_auc
per_split_validation,questions,GAT-sep,BASE,8,3,0.7683876345215639,roc_auc
per_split_validation,questions,GAT-sep,BASE,9,5,0.7778212874819042,roc_auc
mean_validation,questions,GAT-sep,BASE,0,5,0.7696403214895096,roc_auc
mean_validation,questions,GAT-sep,BASE,1,5,0.7787067458769039,roc_auc
mean_validation,questions,GAT-sep,BASE,2,5,0.7714098529469486,roc_auc
mean_validation,questions,GAT-sep,BASE,3,5,0.7722065346136885,roc_auc
mean_validation,questions,GAT-sep,BASE,4,5,0.7814621723399883,roc_auc
mean_validation,questions,GAT-sep,BASE,5,5,0.7867900459237743,roc_auc
mean_validation,questions,GAT-sep,BASE,6,5,0.7662940506893184,roc_auc
mean_validation,questions,GAT-sep,BASE,7,5,0.7816681251140014,roc_auc
mean_validation,questions,GAT-sep,BASE,8,5,0.7659237051181111,roc_auc
mean_validation,questions,GAT-sep,BASE,9,5,0.7778212874819042,roc_auc
split0_validation,questions,GAT-sep,BASE,0,4,0.7718665509144349,roc_auc
split0_validation,questions,GAT-sep,BASE,1,4,0.7834662867776934,roc_auc
split0_validation,questions,GAT-sep,BASE,2,4,0.7731904670648728,roc_auc
split0_validation,questions,GAT-sep,BASE,3,4,0.7697027768991178,roc_auc
split0_validation,questions,GAT-sep,BASE,4,4,0.7794967317696007,roc_auc
split0_validation,questions,GAT-sep,BASE,5,4,0.7849895753724814,roc_auc
split0_validation,questions,GAT-sep,BASE,6,4,0.7617898727572043,roc_auc
split0_validation,questions,GAT-sep,BASE,7,4,0.7757561029671514,roc_auc
split0_validation,questions,GAT-sep,BASE,8,4,0.7643190282353864,roc_auc
split0_validation,questions,GAT-sep,BASE,9,4,0.766060737597233,roc_auc
per_split_validation,questions,GT,BASE,0,4,0.7743384459801113,roc_auc
per_split_validation,questions,GT,BASE,1,4,0.786585363037942,roc_auc
per_split_validation,questions,GT,BASE,2,5,0.7791893033855218,roc_auc
per_split_validation,questions,GT,BASE,3,3,0.7745782239574796,roc_auc
per_split_validation,questions,GT,BASE,4,4,0.7751456330854358,roc_auc
per_split_validation,questions,GT,BASE,5,5,0.7896872380855627,roc_auc
per_split_validation,questions,GT,BASE,6,4,0.7663389585531587,roc_auc
per_split_validation,questions,GT,BASE,7,4,0.7859658884945822,roc_auc
per_split_validation,questions,GT,BASE,8,4,0.7671559584307877,roc_auc
per_split_validation,questions,GT,BASE,9,4,0.7792147011491334,roc_auc
mean_validation,questions,GT,BASE,0,4,0.7743384459801113,roc_auc
mean_validation,questions,GT,BASE,1,4,0.786585363037942,roc_auc
mean_validation,questions,GT,BASE,2,4,0.7732137868296434,roc_auc
mean_validation,questions,GT,BASE,3,4,0.7722037639485673,roc_auc
mean_validation,questions,GT,BASE,4,4,0.7751456330854358,roc_auc
mean_validation,questions,GT,BASE,5,4,0.78784336044737,roc_auc
mean_validation,questions,GT,BASE,6,4,0.7663389585531587,roc_auc
mean_validation,questions,GT,BASE,7,4,0.7859658884945822,roc_auc
mean_validation,questions,GT,BASE,8,4,0.7671559584307877,roc_auc
mean_validation,questions,GT,BASE,9,4,0.7792147011491334,roc_auc
split0_validation,questions,GT,BASE,0,4,0.7743384459801113,roc_auc
split0_validation,questions,GT,BASE,1,4,0.786585363037942,roc_auc
split0_validation,questions,GT,BASE,2,4,0.7732137868296434,roc_auc
split0_validation,questions,GT,BASE,3,4,0.7722037639485673,roc_auc
split0_validation,questions,GT,BASE,4,4,0.7751456330854358,roc_auc
split0_validation,questions,GT,BASE,5,4,0.78784336044737,roc_auc
split0_validation,questions,GT,BASE,6,4,0.7663389585531587,roc_auc
split0_validation,questions,GT,BASE,7,4,0.7859658884945822,roc_auc
split0_validation,questions,GT,BASE,8,4,0.7671559584307877,roc_auc
split0_validation,questions,GT,BASE,9,4,0.7792147011491334,roc_auc
per_split_validation,questions,GT-sep,BASE,0,4,0.7705742665241314,roc_auc
per_split_validation,questions,GT-sep,BASE,1,4,0.7836266390215858,roc_auc
per_split_validation,questions,GT-sep,BASE,2,2,0.7704609001429201,roc_auc
per_split_validation,questions,GT-sep,BASE,3,3,0.7670397059400751,roc_auc
per_split_validation,questions,GT-sep,BASE,4,4,0.7668537250438111,roc_auc
per_split_validation,questions,GT-sep,BASE,5,2,0.7868449974486793,roc_auc
per_split_validation,questions,GT-sep,BASE,6,3,0.7667269671145139,roc_auc
per_split_validation,questions,GT-sep,BASE,7,4,0.7751810745101118,roc_auc
per_split_validation,questions,GT-sep,BASE,8,3,0.7638473224984934,roc_auc
per_split_validation,questions,GT-sep,BASE,9,5,0.7754426714753099,roc_auc
mean_validation,questions,GT-sep,BASE,0,4,0.7705742665241314,roc_auc
mean_validation,questions,GT-sep,BASE,1,4,0.7836266390215858,roc_auc
mean_validation,questions,GT-sep,BASE,2,4,0.7697631543098851,roc_auc
