dataset,model,num_layers,hidden_dim,lr,split,num_model_seeds,best_steps,individual_val_metrics,individual_val_accs,train_metric_name,train_metric,train_acc,train_loss,train_roc_auc,train_f1_macro,train_f1_weighted,train_prec_macro,train_rec_macro,val_metric_name,val_metric,val_acc,val_loss,val_roc_auc,val_f1_macro,val_f1_weighted,val_prec_macro,val_rec_macro,test_metric_name,test_metric,test_acc,test_loss,test_roc_auc,test_f1_macro,test_f1_weighted,test_prec_macro,test_rec_macro
questions,ResNet,2,512,3e-05,8,4,"[680, 670, 620, 780]","[0.7308, 0.7309, 0.7293, 0.733]","[0.9723, 0.9726, 0.9724, 0.9725]",roc_auc,0.8165399557810759,0.9730989336967468,0.1118965595960617,0.8165399557810759,,,,,roc_auc,0.7329854701002719,0.9726083278656006,0.12544062733650208,0.7329854701002719,,,,,roc_auc,0.7087095858086532,0.9728558659553528,0.1288261115550995,0.7087095858086532,,,,
questions,ResNet,3,512,3e-05,8,4,"[800, 540, 520, 460]","[0.732, 0.7264, 0.728, 0.7335]","[0.9721, 0.9724, 0.9721, 0.9724]",roc_auc,0.804168557227716,0.9728536605834961,0.11285417526960373,0.804168557227716,,,,,roc_auc,0.7321187560974202,0.972281277179718,0.1238851398229599,0.7321187560974202,,,,,roc_auc,0.7100086814173799,0.9725288152694702,0.12706154584884644,0.7100086814173799,,,,
questions,ResNet,4,512,3e-05,8,4,"[710, 350, 520, 400]","[0.7318, 0.7293, 0.7281, 0.7331]","[0.9713, 0.9727, 0.972, 0.9721]",roc_auc,0.7954415831067547,0.9729762673377991,0.11287277191877365,0.7954415831067547,,,,,roc_auc,0.7336921647068332,0.9724448323249817,0.12234765291213989,0.7336921647068332,,,,,roc_auc,0.7124946606974225,0.9724470376968384,0.1254354566335678,0.7124946606974225,,,,
questions,ResNet,5,512,3e-05,8,4,"[750, 460, 420, 380]","[0.7341, 0.7271, 0.7308, 0.7334]","[0.9689, 0.9724, 0.972, 0.9723]",roc_auc,0.8029553943046488,0.9729762673377991,0.11086849123239517,0.8029553943046488,,,,,roc_auc,0.7350424005218525,0.9721994996070862,0.12206217646598816,0.7350424005218525,,,,,roc_auc,0.7102557323906915,0.9718747138977051,0.1255704164505005,0.7102557323906915,,,,
questions,ResNet,1,512,3e-05,9,4,"[1220, 1270, 1090, 1060]","[0.7304, 0.7332, 0.7357, 0.7371]","[0.9723, 0.9723, 0.9721, 0.9706]",roc_auc,0.8673096883316304,0.9746116399765015,0.09908801317214966,0.8673096883316304,,,,,roc_auc,0.7366150009524963,0.9719542264938354,0.12943854928016663,0.7366150009524963,,,,,roc_auc,0.7067937863216881,0.9725288152694702,0.13128627836704254,0.7067937863216881,,,,
questions,ResNet,2,512,3e-05,9,4,"[1090, 910, 760, 1050]","[0.735, 0.745, 0.735, 0.7327]","[0.9684, 0.9681, 0.9706, 0.9677]",roc_auc,0.8552373159228537,0.9745707511901855,0.09912241250276566,0.8552373159228537,,,,,roc_auc,0.740220863712196,0.9690924286842346,0.1326856166124344,0.740220863712196,,,,,roc_auc,0.6999862621187738,0.9697489738464355,0.13565535843372345,0.6999862621187738,,,,
questions,ResNet,3,512,3e-05,9,4,"[870, 900, 870, 1000]","[0.7334, 0.7365, 0.7322, 0.7354]","[0.9652, 0.963, 0.9667, 0.9635]",roc_auc,0.8547856883085396,0.9736713171005249,0.09959743171930313,0.8547856883085396,,,,,roc_auc,0.736167039006171,0.9661487936973572,0.14059582352638245,0.736167039006171,,,,,roc_auc,0.6980002724487369,0.9642711281776428,0.14591559767723083,0.6980002724487369,,,,
questions,ResNet,4,512,3e-05,9,4,"[790, 830, 830, 1000]","[0.7328, 0.7396, 0.7335, 0.732]","[0.9643, 0.9634, 0.964, 0.9646]",roc_auc,0.8529984875511607,0.9732216000556946,0.10130520164966583,0.8529984875511607,,,,,roc_auc,0.7381851768468328,0.9640228748321533,0.14306563138961792,0.7381851768468328,,,,,roc_auc,0.6975382640397683,0.9634535312652588,0.14923438429832458,0.6975382640397683,,,,
questions,ResNet,5,512,3e-05,9,4,"[790, 840, 840, 860]","[0.7327, 0.7307, 0.7326, 0.7327]","[0.9621, 0.9648, 0.9639, 0.9631]",roc_auc,0.8459963401047169,0.9721586108207703,0.10411720722913742,0.8459963401047169,,,,,roc_auc,0.7351646664242131,0.9645134806632996,0.14403948187828064,0.7351646664242131,,,,,roc_auc,0.6985644491340517,0.9624723792076111,0.15077359974384308,0.6985644491340517,,,,
questions,GCN,1,512,3e-05,0,4,"[920, 1130, 990, 1440]","[0.7357, 0.7339, 0.7379, 0.7308]","[0.9714, 0.9713, 0.9715, 0.9711]",roc_auc,0.842201507830675,0.972281277179718,0.10671001672744751,0.842201507830675,,,,,roc_auc,0.7360605903168638,0.9714636206626892,0.12638774514198303,0.7360605903168638,,,,,roc_auc,0.7430463232119398,0.9705665707588196,0.12810024619102478,0.7430463232119398,,,,
questions,GCN,2,512,3e-05,0,4,"[750, 700, 620, 890]","[0.7665, 0.7679, 0.7701, 0.7733]","[0.9721, 0.9719, 0.9721, 0.9717]",roc_auc,0.8629914159869305,0.9725674390792847,0.10060250759124756,0.8629914159869305,,,,,roc_auc,0.7715114674794636,0.972281277179718,0.12211690843105316,0.7715114674794636,,,,,roc_auc,0.7730842582352249,0.970239520072937,0.12565834820270538,0.7730842582352249,,,,
questions,GCN,3,512,3e-05,0,4,"[730, 820, 570, 760]","[0.7674, 0.7656, 0.7684, 0.772]","[0.9716, 0.9715, 0.9724, 0.9699]",roc_auc,0.8659780406283013,0.973630428314209,0.09748104214668274,0.8659780406283013,,,,,roc_auc,0.7706741942746307,0.9720360040664673,0.12091170251369476,0.7706741942746307,,,,,roc_auc,0.7761541551895713,0.970239520072937,0.12380322813987732,0.7761541551895713,,,,
questions,GCN,4,512,3e-05,0,4,"[750, 660, 580, 700]","[0.7661, 0.7659, 0.7729, 0.7729]","[0.9679, 0.9703, 0.9705, 0.9626]",roc_auc,0.8681207245899936,0.9730580449104309,0.09778552502393723,0.8681207245899936,,,,,roc_auc,0.7719389940483407,0.9690106511116028,0.12305475026369095,0.7719389940483407,,,,,roc_auc,0.7766290933691057,0.9669691920280457,0.12613047659397125,0.7766290933691057,,,,
questions,GCN,5,512,3e-05,0,4,"[590, 590, 560, 600]","[0.7699, 0.7652, 0.7693, 0.7693]","[0.9706, 0.967, 0.97, 0.9679]",roc_auc,0.8576514613603958,0.9725674390792847,0.10065151751041412,0.8576514613603958,,,,,roc_auc,0.7705762891894544,0.9697465300559998,0.12261104583740234,0.7705762891894544,,,,,roc_auc,0.7752340634805558,0.9672961831092834,0.12515248358249664,0.7752340634805558,,,,
