dataset,model,num_layers,split,best_step,train_acc,val_acc,test_acc,test_loss,test_f1_macro,test_f1_weighted,test_prec_macro,test_rec_macro,test_roc_auc
questions,ResNet,2,4,242,0.9716680645942688,0.9708912372589111,0.9712206721305847,0.13231636583805084,,,,,0.7117025968058849
questions,ResNet,2,5,419,0.973017156124115,0.9720360040664673,0.9718747138977051,0.13053826987743378,,,,,0.7105227552417521
questions,ResNet,2,6,840,0.9726901054382324,0.9661487936973572,0.966805636882782,0.1418495774269104,,,,,0.6950338136589174
questions,ResNet,2,7,424,0.9721994996070862,0.9720360040664673,0.9722017645835876,0.12722615897655487,,,,,0.7113375616761599
questions,ResNet,2,8,717,0.973017156124115,0.9725266098976135,0.9722835421562195,0.1291179209947586,,,,,0.7064908602684313
questions,ResNet,2,9,955,0.9733442664146423,0.9666393995285034,0.9663968682289124,0.14313387870788574,,,,,0.699701229944425
questions,ResNet,3,0,430,0.9733442664146423,0.9711365699768066,0.9704030752182007,0.13290980458259583,,,,,0.7105182529109301
questions,ResNet,3,1,383,0.9718315601348877,0.9721994996070862,0.9722835421562195,0.12577229738235474,,,,,0.7093371414586167
questions,ResNet,3,2,341,0.9727309942245483,0.9713000655174255,0.9715477228164673,0.12996798753738403,,,,,0.7051896866608638
questions,ResNet,3,3,532,0.9734668731689453,0.9707277417182922,0.9712206721305847,0.13229069113731384,,,,,0.7001067860515483
questions,ResNet,3,4,236,0.9715045094490051,0.9707277417182922,0.9712206721305847,0.12884706258773804,,,,,0.7125209820160745
questions,ResNet,3,5,451,0.9732216000556946,0.9713000655174255,0.9714659452438354,0.12911058962345123,,,,,0.7115517110011569
questions,ResNet,3,6,808,0.9725674390792847,0.9638593792915344,0.964189350605011,0.14768722653388977,,,,,0.6947110311722916
questions,ResNet,3,7,443,0.9721994996070862,0.9717906713485718,0.9719564914703369,0.12519028782844543,,,,,0.7138614067128597
questions,ResNet,3,8,624,0.9730989336967468,0.9723630547523499,0.9721199870109558,0.12864132225513458,,,,,0.7049016529326335
questions,ResNet,3,9,969,0.9720360040664673,0.9635323286056519,0.961654782295227,0.15486562252044678,,,,,0.6948477173182732
questions,ResNet,4,0,514,0.9733442664146423,0.9704006314277649,0.970239520072937,0.1328069269657135,,,,,0.711084853928226
questions,ResNet,4,1,285,0.9714636206626892,0.9723630547523499,0.9715477228164673,0.1264818161725998,,,,,0.7095940052042327
questions,ResNet,4,2,435,0.9726901054382324,0.9713000655174255,0.9713023900985718,0.1288137435913086,,,,,0.6992391060910764
questions,ResNet,4,3,590,0.9731807112693787,0.9700735807418823,0.970239520072937,0.1335819661617279,,,,,0.6966377978753617
questions,ResNet,4,4,242,0.9715045094490051,0.970973014831543,0.9711388945579529,0.12864883244037628,,,,,0.7110454873946281
questions,ResNet,4,5,747,0.9730580449104309,0.9667211771011353,0.9671326875686646,0.14138923585414886,,,,,0.7058995541538042
questions,ResNet,4,6,758,0.9719951152801514,0.9630417227745056,0.9637805223464966,0.14898796379566193,,,,,0.6947119547273319
