model,num_layers,split,best_step,train_acc,val_acc,test_acc,test_loss
GT-sep,5,5,962,0.9995587468147278,0.8690202832221985,0.8773384690284729,0.6254413723945618,0.8400696794598606,0.8754482962839393,0.8482560957468996,0.8353138254988874
TAG,5,5,998,1.0,0.8642541766166687,0.8738086819648743,0.6595405340194702,0.8390529507212305,0.8726826886082663,0.8403772173720683,0.839354387729045
ResNet,5,5,368,0.6993204355239868,0.6593115329742432,0.6646664142608643,1.039449691772461,0.5362775404239376,0.6344750609988437,0.5565580071827192,0.5534332624843432
GCN,5,5,876,0.9891448616981506,0.7240952849388123,0.7135545015335083,1.089821696281433,0.6459092321379467,0.713518794081389,0.6483393698556882,0.6500508939625783
SAGE,5,5,992,0.9990292191505432,0.8536628484725952,0.8651605844497681,0.7439345717430115,0.8270639437859384,0.8633063842832256,0.8318983162341119,0.8248679139887762
GAT,5,5,990,0.9819962978363037,0.8007060885429382,0.8023296594619751,0.6923350691795349,0.7411094478379134,0.7997790429186519,0.744946476812741,0.7466398689615014
GAT-sep,5,6,963,0.9998235106468201,0.8789055347442627,0.8866925239562988,0.5862032771110535,0.8603745597661422,0.8857129946928705,0.8598056810156656,0.8658696734879325
GT,5,6,883,0.9997352361679077,0.8744924664497375,0.8729261755943298,0.6359881162643433,0.841287420878248,0.8713856105757661,0.8436379111187512,0.8409847131153835
GT-sep,5,6,947,0.9997352361679077,0.8596645593643188,0.8663960099220276,0.7154902815818787,0.837079443381921,0.865290630217749,0.8412270293027563,0.8346114933775217
TAG,5,6,867,1.0,0.864960253238678,0.8649840950965881,0.695502758026123,0.8301437561994534,0.8636391047285955,0.8247310642705877,0.8369988400338468
ResNet,5,6,455,0.7186479568481445,0.6554280519485474,0.6551358699798584,1.1005241870880127,0.530743736070317,0.6310946301099873,0.542595121396872,0.5505851251992235
GCN,5,6,499,0.9180125594139099,0.7203883528709412,0.7172608375549316,0.8947597742080688,0.6615546671916657,0.7168779369558844,0.6580975935481539,0.6714114050187616
SAGE,5,6,993,0.9995587468147278,0.8464254140853882,0.8529826998710632,0.8149702548980713,0.811664571583981,0.8519663678368191,0.8094069768721381,0.8169485595615837
GAT,5,6,981,0.9831436276435852,0.8033539056777954,0.8143310546875,0.668799638748169,0.7645996239173658,0.8128517360237089,0.7596439229323728,0.7757900927380086
GAT-sep,5,7,946,0.9995587468147278,0.8817299008369446,0.876985490322113,0.640130877494812,0.8490956377669954,0.8762410713319555,0.8471450094707496,0.8569113928967721
GT,5,7,958,0.9997352361679077,0.8695498704910278,0.8669254779815674,0.7034233212471008,0.8341453355681324,0.8653746994492236,0.8310774055017482,0.8400733548357536
GT-sep,5,7,994,0.9997352361679077,0.8663724660873413,0.8586304187774658,0.7643178701400757,0.8259616232683816,0.8569665558222703,0.8280303916233567,0.8261814801746034
TAG,5,7,955,0.9998235106468201,0.8580758571624756,0.8605718016624451,0.7908169627189636,0.827507669847519,0.8598016463258966,0.8292993671547501,0.8276820264585958
ResNet,5,7,327,0.7051451802253723,0.6506619453430176,0.6600776314735413,1.0957943201065063,0.5222453110013148,0.6271114784766566,0.5448052407931111,0.5411190776834675
GCN,5,7,837,0.9872032403945923,0.7226831316947937,0.7158489227294922,1.1020060777664185,0.6575089320704195,0.7177309258448283,0.6599503391359205,0.6602127252333468
SAGE,5,7,999,0.9994704723358154,0.8548984527587891,0.8508647680282593,0.8428002595901489,0.8073387385984214,0.849235943430187,0.8044141947271821,0.8123548492607683
GAT,5,7,995,0.9864090085029602,0.8026478290557861,0.8018001914024353,0.7538040280342102,0.7489367393766696,0.7998225808910666,0.7472606597614464,0.7589289758029543
GAT-sep,5,8,994,0.9998235106468201,0.8838481903076172,0.8761030435562134,0.6360108852386475,0.8446897162208937,0.8760789780180555,0.8440056737966659,0.8489633665401439
GT,5,8,997,0.9999117851257324,0.8778464198112488,0.8709847927093506,0.6651880145072937,0.838939441558717,0.8698728755528004,0.8376730819100644,0.8416191652387561
GT-sep,5,8,829,0.9995587468147278,0.8684906959533691,0.8611012697219849,0.6643896102905273,0.8274009619239813,0.8598561245167458,0.8265155972404605,0.8299939563925722
TAG,5,8,958,0.9999117851257324,0.8610767722129822,0.8575714826583862,0.7949145436286926,0.8234125714184285,0.8560580703704624,0.8216172794294015,0.8284368463630548
ResNet,5,8,438,0.7190009951591492,0.6522506475448608,0.665195882320404,1.0929646492004395,0.5400501642759313,0.6422623762731823,0.5431275853739607,0.564893216710277
